Order_ID,Date,City,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Delivery_Time,Customer_Rating,Payment_Mode,Delivery_Type,Seller_Name
1512,2024-01-27,Bengaluru,Eggs 6pcs,Dairy,5,100.0,500.0,45,4.7,Cash,Express,GreenCart
1513,2024-05-02,Delhi,Rice 1kg,Grocery,5,45.0,225.0,58,4.8,Cash,Express,FarmFresh
1514,2024-06-28,Jaipur,Milk 1L,Snacks,4,80.0,320.0,50,4.2,UPI,Express,BakeHouse
1515,2024-02-20,Jaipur,Chips 200g,Fruits,5,100.0,500.0,41,3.5,Card,Express,BakeHouse
1516,2024-05-31,Delhi,Potato 1kg,Snacks,4,55.0,220.0,79,4.0,UPI,Express,SnackBox
1517,2024-04-01,Delhi,Eggs 6pcs,Bakery,2,55.0,110.0,46,4.8,Cash,Standard,BakeHouse
1518,2024-06-11,Mumbai,Bread 400g,Dairy,1,30.0,30.0,47,4.2,Card,Standard,FarmFresh
1519,2024-02-10,Delhi,Chips 200g,Vegetables,4,85.0,340.0,86,4.9,UPI,Standard,GroceryHub
1520,2024-02-29,Delhi,Onion 1kg,Snacks,2,100.0,200.0,32,4.5,Cash,Standard,GreenCart
1521,2024-04-07,Bengaluru,Chips 200g,Poultry,2,50.0,100.0,60,4.0,UPI,Standard,GroceryHub
1522,2024-04-28,Jaipur,Bun 2pcs,Dairy,4,30.0,120.0,64,4.7,Cash,Standard,FreshFarm
1523,2024-05-20,Delhi,Eggs 6pcs,Grocery,1,80.0,80.0,85,3.5,UPI,Standard,GroceryHub
1524,2024-03-02,Mumbai,Apple 1kg,Grocery,1,70.0,70.0,41,3.5,Cash,Standard,SnackBox
1525,2024-03-26,Mumbai,Tomato 1kg,Bakery,3,30.0,90.0,45,4.5,UPI,Standard,BakeHouse
1527,2024-05-05,Bengaluru,Bread 400g,Dairy,4,45.0,180.0,57,4.5,Cash,Express,GroceryHub
1528,2024-06-03,Bengaluru,Curd 500g,Vegetables,5,30.0,150.0,89,4.7,Cash,Standard,FarmFresh
1529,2024-04-19,Mumbai,Sugar 1kg,Grocery,2,55.0,110.0,79,4.5,Card,Standard,GreenCart
1530,2024-06-11,Bengaluru,Bun 2pcs,Snacks,2,80.0,160.0,49,3.5,UPI,Standard,SnackBox
1531,2024-01-12,Jaipur,Sugar 1kg,Fruits,4,30.0,120.0,27,4.5,UPI,Standard,FreshFarm
1532,2024-06-11,Bengaluru,Tomato 1kg,Grocery,3,45.0,135.0,31,4.0,Card,Express,GroceryHub
1533,2024-03-30,Delhi,Cookies 300g,Dairy,2,30.0,60.0,41,4.5,Cash,Express,FarmFresh
1534,2024-01-21,Mumbai,Onion 1kg,Dairy,2,85.0,170.0,28,4.2,UPI,Standard,GroceryHub
1535,2024-03-17,Jaipur,Bun 2pcs,Snacks,5,60.0,300.0,26,4.2,UPI,Express,GroceryHub
1536,2024-06-22,Mumbai,Tomato 1kg,Bakery,5,30.0,150.0,25,4.0,Card,Express,BakeHouse
1538,2024-02-28,Jaipur,Potato 1kg,Snacks,2,50.0,100.0,59,4.5,Card,Express,FarmFresh
1539,2024-01-10,Bengaluru,Wheat Flour 1kg,Snacks,2,40.0,80.0,77,4.5,UPI,Standard,FreshFarm
1540,2024-04-10,Delhi,Banana 1dozen,Dairy,5,100.0,500.0,86,4.9,UPI,Standard,FarmFresh
1541,2024-04-17,Delhi,Rice 1kg,Fruits,3,70.0,210.0,35,4.8,UPI,Standard,SnackBox
1542,2024-04-29,Bengaluru,Wheat Flour 1kg,Vegetables,4,55.0,220.0,45,4.8,UPI,Standard,FarmFresh
1543,2024-04-12,Mumbai,Apple 1kg,Dairy,3,45.0,135.0,66,3.5,Cash,Express,BakeHouse
1544,2024-03-25,Bengaluru,Chicken 1kg,Dairy,2,60.0,120.0,60,4.5,UPI,Standard,BakeHouse
1545,2024-02-24,Delhi,Onion 1kg,Poultry,2,80.0,160.0,41,4.5,Cash,Express,FarmFresh
1546,2024-03-05,Jaipur,Bread 400g,Grocery,1,70.0,70.0,74,4.7,Cash,Standard,GroceryHub
1548,2024-05-15,Mumbai,Banana 1dozen,Fruits,4,30.0,120.0,90,4.8,Cash,Standard,GreenCart
1549,2024-04-30,Delhi,Banana 1dozen,Bakery,3,100.0,300.0,50,4.5,UPI,Express,GreenCart
1550,2024-06-01,Delhi,Cookies 300g,Poultry,3,100.0,300.0,66,4.9,UPI,Standard,FarmFresh
1552,2024-03-08,Delhi,Chicken 1kg,Grocery,2,45.0,90.0,82,4.0,Card,Standard,FarmFresh
1553,2024-06-19,Bengaluru,Bun 2pcs,Bakery,1,100.0,100.0,51,4.0,UPI,Standard,FarmFresh
1554,2024-04-19,Delhi,Apple 1kg,Snacks,5,40.0,200.0,38,4.2,Cash,Standard,BakeHouse
1555,2024-04-06,Mumbai,Orange 1kg,Poultry,3,80.0,240.0,84,4.2,Cash,Standard,FarmFresh
1556,2024-06-17,Bengaluru,Paneer 200g,Dairy,2,45.0,90.0,35,4.5,Cash,Standard,BakeHouse
1557,2024-06-03,Bengaluru,Potato 1kg,Vegetables,4,80.0,320.0,72,4.5,Cash,Express,FarmFresh
1558,2024-02-10,Jaipur,Rice 1kg,Dairy,4,85.0,340.0,33,4.8,UPI,Standard,GreenCart
1559,2024-02-12,Pune,Bread 400g,Fruits,2,85.0,170.0,50,4.5,UPI,Express,GroceryHub
1560,2024-06-20,Jaipur,Cake 500g,Fruits,5,80.0,400.0,35,4.5,Cash,Standard,FarmFresh
1561,2024-06-13,Pune,Orange 1kg,Dairy,4,80.0,320.0,41,4.8,UPI,Express,GroceryHub
1562,2024-01-23,Delhi,Potato 1kg,Snacks,2,50.0,100.0,87,4.8,UPI,Express,FarmFresh
1563,2024-01-29,Pune,Chips 200g,Dairy,2,50.0,100.0,90,4.5,Cash,Express,GroceryHub
1564,2024-02-20,Mumbai,Curd 500g,Bakery,3,100.0,300.0,76,4.5,Card,Standard,FreshFarm
1565,2024-03-17,Bengaluru,Tomato 1kg,Grocery,4,30.0,120.0,59,4.2,UPI,Standard,FarmFresh
1566,2024-02-14,Bengaluru,Bun 2pcs,Fruits,5,70.0,350.0,69,4.8,Cash,Express,GreenCart
1567,2024-03-14,Bengaluru,Namkeen 500g,Dairy,4,70.0,280.0,58,4.8,UPI,Standard,BakeHouse
1568,2024-04-29,Jaipur,Milk 1L,Vegetables,5,40.0,200.0,27,4.7,Cash,Express,SnackBox
1569,2024-01-14,Bengaluru,Onion 1kg,Poultry,2,80.0,160.0,38,4.5,Cash,Express,BakeHouse
1571,2024-02-14,Pune,Chicken 1kg,Grocery,4,50.0,200.0,55,4.2,UPI,Standard,GroceryHub
1572,2024-05-27,Delhi,Tomato 1kg,Grocery,2,85.0,170.0,31,4.8,Card,Standard,GreenCart
1573,2024-02-12,Bengaluru,Bread 400g,Grocery,2,50.0,100.0,30,4.5,Cash,Standard,GroceryHub
1574,2024-02-17,Jaipur,Rice 1kg,Grocery,4,80.0,320.0,44,4.0,Cash,Standard,GroceryHub
1575,2024-05-21,Bengaluru,Bread 400g,Bakery,1,100.0,100.0,54,4.8,Cash,Standard,GreenCart
1576,2024-01-08,Bengaluru,Orange 1kg,Snacks,1,85.0,85.0,43,4.9,Card,Standard,GreenCart
1578,2024-03-01,Bengaluru,Cookies 300g,Vegetables,5,45.0,225.0,70,4.0,Cash,Express,SnackBox
1579,2024-06-17,Bengaluru,Cake 500g,Fruits,5,55.0,275.0,80,4.8,UPI,Standard,FarmFresh
1580,2024-03-24,Bengaluru,Eggs 6pcs,Grocery,2,60.0,120.0,38,4.5,Cash,Standard,GroceryHub
1581,2024-06-14,Pune,Apple 1kg,Snacks,5,30.0,150.0,69,4.5,UPI,Express,GreenCart
1582,2024-03-22,Delhi,Apple 1kg,Snacks,5,40.0,200.0,33,4.2,Card,Express,GreenCart
1583,2024-05-07,Jaipur,Chicken 1kg,Poultry,3,40.0,120.0,61,4.0,Cash,Express,GreenCart
1584,2024-03-24,Mumbai,Namkeen 500g,Dairy,2,85.0,170.0,74,4.9,Cash,Express,SnackBox
1585,2024-04-18,Mumbai,Potato 1kg,Dairy,1,80.0,80.0,29,3.5,Cash,Express,FreshFarm
1586,2024-02-02,Mumbai,Apple 1kg,Vegetables,1,85.0,85.0,51,3.5,Cash,Express,FarmFresh
1588,2024-03-05,Pune,Banana 1dozen,Dairy,3,55.0,165.0,45,4.8,UPI,Express,FreshFarm
1589,2024-03-15,Delhi,Chicken 1kg,Grocery,1,80.0,80.0,68,4.5,UPI,Standard,BakeHouse
1590,2024-04-21,Pune,Onion 1kg,Bakery,1,85.0,85.0,84,4.5,Cash,Express,FreshFarm
1591,2024-05-06,Bengaluru,Chips 200g,Dairy,5,45.0,225.0,49,3.5,Cash,Standard,GroceryHub
1592,2024-05-22,Bengaluru,Onion 1kg,Dairy,3,70.0,210.0,40,4.5,Cash,Standard,GreenCart
1593,2024-03-23,Jaipur,Potato 1kg,Bakery,4,50.0,200.0,60,3.5,UPI,Standard,BakeHouse
1594,2024-05-17,Mumbai,Chicken 1kg,Grocery,5,55.0,275.0,62,4.5,UPI,Express,FarmFresh
1595,2024-05-30,Bengaluru,Tomato 1kg,Bakery,2,30.0,60.0,65,3.5,UPI,Standard,FreshFarm
1597,2024-02-13,Delhi,Eggs 6pcs,Dairy,2,40.0,80.0,81,4.5,Cash,Express,BakeHouse
1598,2024-03-25,Mumbai,Chicken 1kg,Poultry,1,45.0,45.0,28,4.5,Cash,Standard,BakeHouse
1599,2024-01-14,Delhi,Orange 1kg,Dairy,2,70.0,140.0,66,4.5,Card,Express,FarmFresh
1600,2024-03-21,Delhi,Apple 1kg,Dairy,1,60.0,60.0,38,4.5,UPI,Express,FreshFarm
1601,2024-01-08,Bengaluru,Curd 500g,Snacks,1,40.0,40.0,61,4.5,UPI,Standard,FreshFarm
1602,2024-01-04,Delhi,Namkeen 500g,Fruits,2,100.0,200.0,71,3.5,UPI,Express,SnackBox
1603,2024-06-07,Delhi,Bread 400g,Dairy,3,100.0,300.0,46,4.0,Cash,Standard,GreenCart
1604,2024-04-01,Mumbai,Orange 1kg,Vegetables,4,85.0,340.0,62,4.0,UPI,Express,BakeHouse
1605,2024-05-18,Bengaluru,Potato 1kg,Dairy,5,50.0,250.0,48,4.7,UPI,Express,SnackBox
1606,2024-04-03,Delhi,Bun 2pcs,Grocery,2,100.0,200.0,54,3.5,UPI,Express,GreenCart
1607,2024-05-29,Mumbai,Bun 2pcs,Vegetables,1,100.0,100.0,40,4.2,UPI,Standard,GroceryHub
1608,2024-06-18,Delhi,Cookies 300g,Snacks,1,100.0,100.0,83,4.8,Cash,Standard,FreshFarm
1609,2024-01-12,Delhi,Orange 1kg,Poultry,1,30.0,30.0,60,4.9,UPI,Standard,FreshFarm
1610,2024-05-08,Delhi,Apple 1kg,Snacks,5,40.0,200.0,44,4.5,Cash,Express,GreenCart
1611,2024-02-02,Pune,Paneer 200g,Dairy,4,30.0,120.0,72,3.5,Cash,Standard,GroceryHub
1612,2024-05-19,Bengaluru,Wheat Flour 1kg,Dairy,2,50.0,100.0,88,4.8,Cash,Standard,FreshFarm
1613,2024-04-02,Delhi,Milk 1L,Poultry,2,70.0,140.0,52,4.5,UPI,Express,GroceryHub
1614,2024-05-09,Delhi,Potato 1kg,Vegetables,1,85.0,85.0,83,4.5,Cash,Standard,SnackBox
1615,2024-01-03,Bengaluru,Cookies 300g,Snacks,2,80.0,160.0,54,4.7,Card,Standard,FreshFarm
1616,2024-05-22,Pune,Banana 1dozen,Poultry,2,30.0,60.0,27,4.8,UPI,Express,BakeHouse
1617,2024-01-20,Bengaluru,Onion 1kg,Dairy,3,40.0,120.0,65,4.8,Cash,Express,BakeHouse
1618,2024-04-05,Jaipur,Cake 500g,Grocery,1,50.0,50.0,76,4.5,Cash,Express,BakeHouse
1619,2024-01-20,Delhi,Milk 1L,Dairy,1,100.0,100.0,54,4.5,UPI,Express,FreshFarm
1620,2024-03-01,Delhi,Apple 1kg,Grocery,1,80.0,80.0,82,4.8,Cash,Standard,GroceryHub
1621,2024-02-20,Jaipur,Eggs 6pcs,Fruits,4,80.0,320.0,90,4.5,Card,Express,GreenCart
1622,2024-03-13,Bengaluru,Bread 400g,Snacks,3,45.0,135.0,83,3.5,Cash,Express,BakeHouse
1623,2024-01-05,Bengaluru,Namkeen 500g,Snacks,5,50.0,250.0,83,4.9,Card,Standard,FreshFarm
1624,2024-01-27,Jaipur,Bread 400g,Snacks,2,40.0,80.0,45,4.7,UPI,Standard,SnackBox
1625,2024-06-10,Delhi,Bread 400g,Vegetables,4,55.0,220.0,50,4.5,UPI,Standard,FreshFarm
1626,2024-05-14,Pune,Paneer 200g,Dairy,5,100.0,500.0,61,4.0,UPI,Standard,SnackBox
1627,2024-01-23,Bengaluru,Chicken 1kg,Vegetables,4,85.0,340.0,37,4.9,Card,Express,GreenCart
1628,2024-02-01,Jaipur,Paneer 200g,Poultry,5,80.0,400.0,59,4.5,Cash,Express,GreenCart
1630,2024-03-02,Bengaluru,Wheat Flour 1kg,Snacks,5,100.0,500.0,33,4.5,UPI,Standard,GreenCart
1631,2024-01-15,Delhi,Orange 1kg,Grocery,4,55.0,220.0,82,4.2,Cash,Express,GreenCart
1632,2024-01-08,Bengaluru,Sugar 1kg,Grocery,2,45.0,90.0,63,4.8,Card,Express,GroceryHub
1633,2024-05-10,Delhi,Orange 1kg,Vegetables,3,70.0,210.0,83,4.8,Card,Standard,BakeHouse
1635,2024-04-15,Pune,Tomato 1kg,Grocery,1,60.0,60.0,78,4.5,UPI,Express,BakeHouse
1636,2024-05-06,Pune,Potato 1kg,Bakery,1,100.0,100.0,84,4.5,UPI,Standard,GroceryHub
1637,2024-05-04,Pune,Chicken 1kg,Grocery,4,60.0,240.0,47,4.5,UPI,Express,GreenCart
1638,2024-04-30,Bengaluru,Paneer 200g,Grocery,2,60.0,120.0,46,4.2,UPI,Standard,BakeHouse
1639,2024-01-03,Bengaluru,Cake 500g,Dairy,2,50.0,100.0,33,4.9,UPI,Standard,FreshFarm
1640,2024-01-27,Bengaluru,Eggs 6pcs,Bakery,4,45.0,180.0,85,4.2,Card,Standard,SnackBox
1641,2024-04-24,Bengaluru,Paneer 200g,Dairy,1,30.0,30.0,38,4.8,Cash,Standard,BakeHouse
1642,2024-05-16,Delhi,Bread 400g,Fruits,4,70.0,280.0,48,3.5,Cash,Express,FarmFresh
1643,2024-02-09,Mumbai,Chips 200g,Dairy,4,85.0,340.0,87,4.8,Cash,Express,BakeHouse
1644,2024-03-17,Delhi,Chips 200g,Grocery,1,80.0,80.0,53,4.0,UPI,Standard,BakeHouse
1645,2024-05-30,Delhi,Bun 2pcs,Fruits,4,45.0,180.0,64,4.5,Cash,Express,GreenCart
1647,2024-01-10,Bengaluru,Wheat Flour 1kg,Vegetables,5,50.0,250.0,34,4.9,Cash,Standard,GroceryHub
1648,2024-02-17,Bengaluru,Bun 2pcs,Grocery,3,70.0,210.0,57,4.5,UPI,Express,SnackBox
1650,2024-02-06,Delhi,Milk 1L,Snacks,3,80.0,240.0,84,4.5,Card,Express,SnackBox
1651,2024-04-15,Bengaluru,Apple 1kg,Dairy,4,100.0,400.0,56,4.5,Cash,Standard,SnackBox
1652,2024-02-05,Delhi,Curd 500g,Grocery,2,40.0,80.0,90,4.5,Cash,Express,FarmFresh
1653,2024-02-19,Pune,Cake 500g,Dairy,4,50.0,200.0,81,4.5,UPI,Standard,GroceryHub
1654,2024-02-09,Jaipur,Orange 1kg,Grocery,2,50.0,100.0,76,4.7,UPI,Express,FarmFresh
1656,2024-03-22,Jaipur,Sugar 1kg,Dairy,1,50.0,50.0,65,4.0,Card,Express,BakeHouse
1657,2024-02-07,Bengaluru,Namkeen 500g,Poultry,4,55.0,220.0,59,4.9,UPI,Express,FreshFarm
1658,2024-01-22,Pune,Eggs 6pcs,Dairy,4,70.0,280.0,47,4.0,Cash,Standard,GroceryHub
1659,2024-04-03,Bengaluru,Bun 2pcs,Vegetables,1,70.0,70.0,66,4.5,Cash,Express,FarmFresh
1660,2024-04-05,Pune,Paneer 200g,Vegetables,4,100.0,400.0,27,4.5,UPI,Express,GreenCart
1661,2024-06-04,Delhi,Namkeen 500g,Dairy,2,45.0,90.0,60,4.5,UPI,Standard,FreshFarm
1662,2024-02-04,Delhi,Paneer 200g,Grocery,2,70.0,140.0,38,3.5,Cash,Express,FreshFarm
1663,2024-04-29,Mumbai,Onion 1kg,Grocery,1,60.0,60.0,68,4.5,Cash,Express,GroceryHub
1664,2024-03-31,Bengaluru,Bread 400g,Grocery,2,70.0,140.0,78,4.2,Card,Express,GreenCart
1665,2024-04-24,Pune,Banana 1dozen,Vegetables,5,100.0,500.0,36,4.0,UPI,Express,GroceryHub
1666,2024-05-10,Pune,Apple 1kg,Grocery,3,40.0,120.0,25,4.5,Card,Express,GreenCart
1667,2024-06-09,Delhi,Milk 1L,Fruits,4,55.0,220.0,60,3.5,Card,Standard,GreenCart
1668,2024-03-14,Bengaluru,Cookies 300g,Poultry,2,85.0,170.0,35,4.9,Card,Express,GroceryHub
1669,2024-05-06,Jaipur,Potato 1kg,Grocery,5,55.0,275.0,68,4.2,Cash,Standard,FreshFarm
1670,2024-02-04,Bengaluru,Bun 2pcs,Dairy,1,100.0,100.0,33,4.0,Card,Standard,BakeHouse
1671,2024-03-02,Bengaluru,Bread 400g,Snacks,3,70.0,210.0,86,4.7,UPI,Standard,BakeHouse
1672,2024-04-16,Delhi,Cookies 300g,Fruits,3,55.0,165.0,52,3.5,UPI,Standard,GreenCart
1673,2024-06-23,Bengaluru,Curd 500g,Vegetables,2,55.0,110.0,61,4.5,UPI,Express,BakeHouse
1674,2024-04-30,Bengaluru,Curd 500g,Dairy,3,80.0,240.0,31,4.9,UPI,Standard,FarmFresh
1675,2024-05-23,Pune,Potato 1kg,Bakery,3,70.0,210.0,39,4.2,Cash,Express,GreenCart
1676,2024-01-22,Pune,Bread 400g,Grocery,5,30.0,150.0,45,4.5,UPI,Express,SnackBox
1677,2024-01-31,Delhi,Wheat Flour 1kg,Grocery,3,30.0,90.0,49,4.0,UPI,Standard,FreshFarm
1678,2024-06-08,Jaipur,Chips 200g,Grocery,3,40.0,120.0,51,4.8,UPI,Express,SnackBox
1679,2024-05-11,Delhi,Orange 1kg,Vegetables,2,70.0,140.0,83,4.9,Card,Standard,FarmFresh
1680,2024-02-19,Jaipur,Bun 2pcs,Dairy,5,30.0,150.0,64,4.2,UPI,Standard,GroceryHub
1681,2024-05-22,Bengaluru,Bread 400g,Grocery,3,85.0,255.0,40,4.5,UPI,Standard,SnackBox
1682,2024-05-17,Delhi,Wheat Flour 1kg,Grocery,1,70.0,70.0,34,4.0,Cash,Express,BakeHouse
1683,2024-06-06,Bengaluru,Namkeen 500g,Bakery,1,50.0,50.0,30,4.2,Card,Standard,GreenCart
1684,2024-05-25,Delhi,Potato 1kg,Vegetables,2,60.0,120.0,84,4.5,UPI,Express,BakeHouse
1685,2024-01-24,Pune,Onion 1kg,Fruits,4,85.0,340.0,25,4.9,UPI,Standard,FarmFresh
1686,2024-06-25,Bengaluru,Milk 1L,Grocery,4,100.0,400.0,49,4.5,Cash,Express,BakeHouse
1687,2024-06-22,Jaipur,Paneer 200g,Snacks,5,45.0,225.0,34,3.5,UPI,Standard,BakeHouse
1688,2024-05-16,Mumbai,Namkeen 500g,Poultry,1,40.0,40.0,33,4.5,Cash,Express,GreenCart
1689,2024-02-25,Delhi,Eggs 6pcs,Fruits,4,50.0,200.0,76,4.8,Cash,Standard,GroceryHub
1690,2024-05-05,Mumbai,Orange 1kg,Bakery,4,60.0,240.0,85,4.9,Card,Express,FarmFresh
1691,2024-02-06,Jaipur,Chips 200g,Grocery,4,85.0,340.0,64,4.5,Cash,Standard,GroceryHub
1692,2024-06-26,Delhi,Chicken 1kg,Poultry,3,100.0,300.0,73,4.7,Card,Standard,FreshFarm
1694,2024-06-05,Jaipur,Bread 400g,Fruits,2,100.0,200.0,47,4.8,UPI,Standard,BakeHouse
1695,2024-03-30,Mumbai,Namkeen 500g,Dairy,4,45.0,180.0,74,4.2,Cash,Express,FreshFarm
1696,2024-03-08,Delhi,Milk 1L,Vegetables,2,60.0,120.0,34,4.5,UPI,Standard,GreenCart
1697,2024-06-08,Mumbai,Bun 2pcs,Vegetables,4,70.0,280.0,42,4.0,Cash,Standard,SnackBox
1698,2024-06-20,Delhi,Cookies 300g,Vegetables,2,60.0,120.0,52,4.5,UPI,Standard,SnackBox
1699,2024-04-18,Pune,Bread 400g,Dairy,4,60.0,240.0,25,4.0,Cash,Standard,FarmFresh
1700,2024-01-28,Delhi,Chips 200g,Bakery,4,80.0,320.0,89,4.7,UPI,Standard,GreenCart
1701,2024-04-06,Pune,Onion 1kg,Dairy,2,30.0,60.0,88,4.0,UPI,Standard,FarmFresh
1702,2024-06-04,Bengaluru,Banana 1dozen,Vegetables,5,100.0,500.0,75,4.2,UPI,Express,BakeHouse
1703,2024-03-08,Delhi,Banana 1dozen,Snacks,1,70.0,70.0,69,4.7,Cash,Express,SnackBox
1704,2024-05-30,Bengaluru,Orange 1kg,Dairy,3,85.0,255.0,72,4.7,UPI,Standard,FreshFarm
1705,2024-02-06,Mumbai,Cookies 300g,Vegetables,2,40.0,80.0,81,4.5,Cash,Standard,GreenCart
1706,2024-06-13,Delhi,Chips 200g,Grocery,1,80.0,80.0,38,4.8,Cash,Standard,FarmFresh
1707,2024-04-15,Jaipur,Paneer 200g,Snacks,1,45.0,45.0,28,4.5,UPI,Express,SnackBox
1708,2024-04-22,Delhi,Bun 2pcs,Vegetables,4,40.0,160.0,26,4.2,UPI,Standard,GreenCart
1709,2024-05-17,Mumbai,Onion 1kg,Poultry,4,60.0,240.0,89,4.8,Card,Express,SnackBox
1710,2024-05-22,Pune,Cake 500g,Grocery,3,50.0,150.0,41,3.5,UPI,Express,FreshFarm
1711,2024-03-01,Mumbai,Orange 1kg,Poultry,4,50.0,200.0,73,4.7,Card,Express,GreenCart
1712,2024-05-08,Delhi,Wheat Flour 1kg,Vegetables,3,100.0,300.0,53,4.9,Card,Express,FreshFarm
1714,2024-03-14,Jaipur,Chicken 1kg,Dairy,5,100.0,500.0,77,3.5,UPI,Express,GroceryHub
1716,2024-05-16,Delhi,Chips 200g,Fruits,4,100.0,400.0,39,4.7,UPI,Standard,FreshFarm
1717,2024-06-19,Bengaluru,Cake 500g,Poultry,3,60.0,180.0,83,3.5,Cash,Express,FreshFarm
1718,2024-02-11,Bengaluru,Wheat Flour 1kg,Dairy,5,60.0,300.0,68,4.8,UPI,Express,BakeHouse
1719,2024-05-25,Delhi,Rice 1kg,Fruits,3,80.0,240.0,67,4.9,Cash,Standard,FreshFarm
1720,2024-06-01,Bengaluru,Cake 500g,Vegetables,3,50.0,150.0,47,3.5,UPI,Standard,FreshFarm
1721,2024-04-13,Delhi,Banana 1dozen,Poultry,5,30.0,150.0,80,4.2,Cash,Standard,FarmFresh
1722,2024-03-08,Jaipur,Onion 1kg,Poultry,5,55.0,275.0,59,4.0,UPI,Standard,SnackBox
1723,2024-06-04,Pune,Bread 400g,Snacks,1,50.0,50.0,79,4.8,UPI,Standard,GreenCart
1724,2024-03-26,Delhi,Chips 200g,Dairy,5,30.0,150.0,49,3.5,Cash,Express,FreshFarm
1725,2024-06-23,Bengaluru,Orange 1kg,Vegetables,3,70.0,210.0,41,4.8,UPI,Standard,GroceryHub
1726,2024-06-06,Bengaluru,Eggs 6pcs,Fruits,2,45.0,90.0,37,4.5,Cash,Standard,BakeHouse
1727,2024-02-26,Bengaluru,Chicken 1kg,Grocery,5,40.0,200.0,36,4.5,UPI,Express,BakeHouse
1728,2024-03-26,Bengaluru,Bread 400g,Snacks,1,60.0,60.0,27,4.7,UPI,Standard,GroceryHub
1729,2024-05-12,Delhi,Bun 2pcs,Poultry,3,60.0,180.0,35,4.8,Cash,Standard,GroceryHub
1730,2024-01-10,Jaipur,Tomato 1kg,Poultry,3,85.0,255.0,61,3.5,UPI,Standard,BakeHouse
1731,2024-02-13,Delhi,Cake 500g,Grocery,5,60.0,300.0,31,4.5,UPI,Express,FarmFresh
1732,2024-02-04,Bengaluru,Chicken 1kg,Poultry,3,60.0,180.0,85,4.8,Cash,Express,FarmFresh
1733,2024-03-18,Pune,Cake 500g,Grocery,2,85.0,170.0,34,4.5,Cash,Express,GroceryHub
1734,2024-03-07,Delhi,Milk 1L,Dairy,5,85.0,425.0,55,4.9,UPI,Express,GreenCart
1735,2024-03-27,Delhi,Chicken 1kg,Dairy,2,50.0,100.0,90,4.2,Cash,Express,BakeHouse
1736,2024-03-24,Jaipur,Bun 2pcs,Dairy,3,40.0,120.0,45,4.8,Cash,Standard,FreshFarm
1738,2024-04-06,Bengaluru,Bun 2pcs,Dairy,3,30.0,90.0,34,4.8,Cash,Standard,FarmFresh
1739,2024-06-15,Bengaluru,Onion 1kg,Grocery,4,80.0,320.0,60,4.5,UPI,Express,GreenCart
1740,2024-06-03,Bengaluru,Tomato 1kg,Grocery,2,100.0,200.0,86,4.0,UPI,Express,BakeHouse
1741,2024-02-26,Delhi,Milk 1L,Snacks,5,100.0,500.0,77,4.5,Cash,Express,GreenCart
1742,2024-04-03,Delhi,Onion 1kg,Grocery,5,30.0,150.0,28,4.8,UPI,Express,FreshFarm
1743,2024-04-22,Jaipur,Onion 1kg,Grocery,1,40.0,40.0,90,4.5,UPI,Express,GroceryHub
1744,2024-05-19,Delhi,Cookies 300g,Dairy,5,100.0,500.0,43,4.7,UPI,Express,FreshFarm
1745,2024-05-13,Pune,Potato 1kg,Poultry,1,100.0,100.0,28,4.0,UPI,Standard,GroceryHub
1746,2024-04-15,Bengaluru,Potato 1kg,Bakery,4,30.0,120.0,60,3.5,Cash,Express,FreshFarm
1747,2024-05-17,Pune,Curd 500g,Dairy,5,80.0,400.0,51,4.2,Cash,Express,BakeHouse
1748,2024-03-08,Delhi,Namkeen 500g,Snacks,3,100.0,300.0,81,4.7,UPI,Standard,FarmFresh
1749,2024-06-25,Bengaluru,Bread 400g,Vegetables,1,50.0,50.0,77,4.9,Card,Express,FreshFarm
1750,2024-04-26,Jaipur,Curd 500g,Grocery,1,30.0,30.0,32,4.5,UPI,Standard,FarmFresh
1751,2024-04-19,Pune,Bun 2pcs,Grocery,4,45.0,180.0,87,4.5,UPI,Express,FreshFarm
1752,2024-06-20,Pune,Chips 200g,Grocery,2,50.0,100.0,27,4.7,UPI,Standard,SnackBox
1753,2024-06-12,Jaipur,Curd 500g,Dairy,3,50.0,150.0,56,4.2,UPI,Standard,SnackBox
1754,2024-04-30,Delhi,Paneer 200g,Bakery,4,50.0,200.0,35,4.7,Cash,Express,FreshFarm
1755,2024-05-17,Bengaluru,Potato 1kg,Snacks,3,40.0,120.0,66,4.9,UPI,Standard,GroceryHub
1756,2024-05-16,Bengaluru,Wheat Flour 1kg,Poultry,5,60.0,300.0,56,4.7,Cash,Standard,FreshFarm
1757,2024-06-03,Bengaluru,Bun 2pcs,Snacks,4,30.0,120.0,63,4.5,UPI,Express,GroceryHub
1758,2024-06-27,Pune,Potato 1kg,Grocery,5,60.0,300.0,46,4.8,UPI,Express,BakeHouse
1759,2024-02-10,Jaipur,Cake 500g,Dairy,3,45.0,135.0,78,4.7,UPI,Express,SnackBox
1760,2024-03-04,Delhi,Cake 500g,Grocery,5,80.0,400.0,86,4.5,Cash,Express,GroceryHub
1761,2024-04-06,Delhi,Rice 1kg,Grocery,5,45.0,225.0,51,4.5,UPI,Standard,GroceryHub
1762,2024-05-22,Mumbai,Paneer 200g,Fruits,4,100.0,400.0,71,3.5,Cash,Standard,FreshFarm
1763,2024-02-29,Bengaluru,Rice 1kg,Grocery,2,30.0,60.0,66,4.7,Cash,Standard,BakeHouse
